date,home_team,away_team,home_score,away_score,tournament,country,neutral
1997-07-13,0.8,1.8,1,3,African Nations Cup qualifier,Mauritius,False
1997-07-13,1.0,1.6,0,1,African Nations Cup qualifier,Ethiopia,False
1997-07-13,1.8,0.4,4,0,African Nations Cup qualifier,Togo,False
1997-07-13,1.0,0.8,1,0,African Nations Cup qualifier,Tunisia,False
1997-07-13,0.6,0.8,0,0,African Nations Cup qualifier,Benin,False
1997-07-13,1.8,1.8,4,1,Caribbean Cup,Saint Kitts and Nevis,True
1997-07-13,2.0,0.6,4,0,CONCACAF Ch q & Car Cup,Antigua and Barbuda,True
1997-07-14,1.2,1.2,2,2,Pan Arab Games,Lebanon,True
1997-07-16,1.2,1.0,1,1,Pan Arab Games,Lebanon,False
1997-07-17,1.0,0.6,1,1,Pan Arab Games,Lebanon,True
1997-07-19,1.4,0.8,2,1,Pan Arab Games,Lebanon,False
1997-07-20,5.2,0.4,1,0,Pan Arab Games,Lebanon,True
1997-07-20,1.6,1.0,3,1,Pan Arab Games,Lebanon,True
1997-07-20,2.0,0.8,1,1,COSAFA Cup,Mozambique,False
1997-07-20,1.6,0.2,1,0,World Cup qualifier,Bolivia,False
1997-07-20,1.4,0.0,2,0,World Cup qualifier,Argentina,False
1997-07-20,4.4,0.4,2,1,World Cup qualifier,Chile,False
1997-07-20,1.2,0.8,1,0,World Cup qualifier,Colombia,False
1997-07-20,0.8,1.2,0,1,Friendly,Iceland,False
1997-07-24,1.4,1.4,2,3,Pan Arab Games,Lebanon,False
1997-07-27,1.8,1.4,1,0,Pan Arab Games,Lebanon,True
1997-07-27,2.4,0.6,8,1,African Nations Cup qualifier,Egypt,False
1997-07-27,1.6,0.4,1,1,African Nations Cup qualifier,Cameroon,False
1997-07-27,1.8,0.6,1,0,African Nations Cup qualifier,Liberia,False
1997-07-27,1.8,0.8,2,1,African Nations Cup qualifier,Angola,False
1997-07-27,2.8,0.6,1,0,African Nations Cup qualifier,Zambia,False
1997-07-27,1.2,0.4,1,0,African Nations Cup qualifier,DR Congo,False
1997-07-27,1.8,1.4,2,1,African Nations Cup qualifier,Mozambique,False
1997-07-27,2.2,0.4,3,0,African Nations Cup qualifier,Morocco,False
1997-07-27,2.0,0.2,2,0,African Nations Cup qualifier,Algeria,False
1997-07-27,2.6,0.6,4,2,African Nations Cup qualifier,Ivory Coast,False
1997-07-27,1.0,1.0,1,1,African Nations Cup qualifier,Gabon,False
1997-07-27,0.6,0.6,1,0,Friendly,Iceland,False
1997-08-02,2.4,2.0,2,1,COSAFA Cup,Zambia,False
1997-08-05,1.2,1.4,2,3,Friendly,Belarus,False
1997-08-06,2.0,0.6,1,0,Friendly,Jamaica,False
1997-08-06,1.8,0.4,3,0,Friendly,Hungary,False
1997-08-06,2.6,0.8,1,0,Friendly,Slovakia,False
1997-08-06,1.2,0.4,1,0,Friendly,Sweden,False
1997-08-06,1.6,1.0,0,2,Friendly,Estonia,False
1997-08-07,1.4,1.2,3,1,Friendly tournament,Tunisia,False
1997-08-07,1.8,0.4,1,0,Friendly tournament,Tunisia,True
1997-08-07,1.4,0.8,0,1,Friendly,United States,False
1997-08-09,1.8,1.0,2,2,COSAFA Cup,Malawi,False
1997-08-09,2.0,1.6,3,3,Friendly tournament,Tunisia,True
1997-08-09,1.4,0.8,2,0,Friendly tournament,Tunisia,False
1997-08-10,1.6,2.0,1,2,Friendly,South Korea,False
1997-08-10,1.8,0.0,0,0,World Cup qualifier,Costa Rica,False
1997-08-13,3.0,2.2,0,3,Friendly,Japan,False
1997-08-16,1.4,0.2,1,0,World Cup qualifier,South Africa,False
1997-08-16,1.4,1.0,2,4,World Cup qualifier,Burkina Faso,False
1997-08-16,2.2,0.6,2,0,World Cup qualifier,Zambia,False
1997-08-17,0.4,1.0,0,1,Friendly,Canada,False
1997-08-17,3.4,0.4,5,0,World Cup qualifier,Egypt,False
1997-08-17,1.6,0.8,1,2,World Cup qualifier,Zimbabwe,False
1997-08-17,1.8,0.4,0,2,World Cup qualifier,Ghana,False
1997-08-17,1.8,0.6,1,0,World Cup qualifier,Guinea,False
1997-08-17,1.6,0.6,1,1,World Cup qualifier,Togo,False
1997-08-17,2.2,1.0,4,0,World Cup qualifier,Tunisia,False
1997-08-17,2.2,0.6,2,0,World Cup qualifier,Morocco,False
1997-08-19,1.8,0.0,0,0,Friendly,Latvia,False
1997-08-19,1.4,0.8,2,1,Friendly,Greece,False
1997-08-20,1.4,0.4,1,0,World Cup qualifier,Uruguay,False
1997-08-20,1.6,0.6,2,1,World Cup qualifier,Ecuador,False
1997-08-20,1.6,0.4,3,0,World Cup qualifier,Colombia,False
1997-08-20,0.4,0.6,0,3,World Cup qualifier,Venezuela,False
1997-08-20,3.2,2.2,6,4,World Cup qualifier,Turkey,False
1997-08-20,1.4,1.8,1,3,World Cup qualifier,Northern Ireland,False
1997-08-20,1.4,1.8,0,3,World Cup qualifier,Estonia,False
1997-08-20,1.4,1.0,1,1,World Cup qualifier,Hungary,False
1997-08-20,1.0,1.8,1,2,World Cup qualifier,Belarus,False
1997-08-20,1.6,2.0,0,4,World Cup qualifier,Finland,False
1997-08-20,1.6,1.0,0,1,Friendly,Russia,False
1997-08-20,2.2,0.8,3,0,World Cup qualifier,Bosnia and Herzegovina,False
1997-08-20,1.2,0.4,3,1,World Cup qualifier,Portugal,False
1997-08-20,3.4,3.2,4,2,World Cup qualifier,Romania,False
1997-08-20,2.2,0.4,0,0,World Cup qualifier,Ireland,False
1997-08-20,2.0,1.4,1,0,World Cup qualifier,Bulgaria,False
1997-08-20,1.0,0.4,1,0,World Cup qualifier,Ukraine,False
1997-08-20,0.2,1.0,0,4,World Cup qualifier,Liechtenstein,False
1997-08-20,1.4,0.8,2,0,World Cup qualifier,Czechia,False
1997-08-21,1.2,2.2,0,2,Friendly,Lebanon,False
1997-08-24,2.4,1.6,4,1,Friendly,South Korea,False
1997-08-24,4.2,0.6,5,1,World Cup qualifier,Uzbekistan,False
1997-08-24,1.8,0.6,2,1,Friendly tournament,Peru,False
1997-08-24,3.0,0.6,2,1,World Cup qualifier,Slovakia,False
1997-08-30,1.8,2.0,0,0,Friendly,South Korea,False
1997-08-31,1.6,1.8,1,1,COSAFA Cup,Namibia,False
1997-09-02,1.6,1.8,3,0,Friendly,China,False
1997-09-02,2.2,1.0,3,1,Friendly,United Arab Emirates,False
1997-09-04,0.6,0.6,0,2,South Asian Championship,Nepal,False
1997-09-05,1.0,0.2,1,1,South Asian Championship,Nepal,True
1997-09-05,2.0,0.4,2,2,Friendly,United States,True
1997-09-06,1.8,1.8,3,0,World Cup qualifier,South Korea,False
1997-09-06,2.2,0.6,2,0,South Asian Championship,Nepal,True
1997-09-06,1.0,1.2,1,0,World Cup qualifier,Austria,False
1997-09-06,1.6,1.4,1,0,Friendly,Poland,False
1997-09-06,3.6,1.8,3,1,World Cup qualifier,Netherlands,False
1997-09-06,0.8,1.4,1,2,World Cup qualifier,Switzerland,False
1997-09-06,1.8,1.0,1,1,World Cup qualifier,Germany,False
1997-09-06,1.0,1.4,0,1,World Cup qualifier,Azerbaijan,False
1997-09-06,1.6,0.4,1,0,World Cup qualifier,Latvia,False
1997-09-06,0.4,3.4,1,8,World Cup qualifier,Liechtenstein,False
1997-09-06,1.0,3.0,2,0,World Cup qualifier,Lithuania,False
1997-09-06,0.6,2.2,2,4,World Cup qualifier,Iceland,False
1997-09-06,2.0,2.0,0,3,World Cup qualifier,Slovenia,False
1997-09-06,1.8,0.6,3,2,World Cup qualifier,Croatia,False
1997-09-06,0.8,0.4,3,0,World Cup qualifier,Armenia,False
1997-09-06,1.2,0.8,0,2,World Cup qualifier,Faroe Islands,False
1997-09-07,4.0,2.0,6,3,World Cup qualifier,Japan,False
1997-09-07,1.4,0.4,3,0,South Asian Championship,Nepal,True
1997-09-07,1.0,0.4,1,0,World Cup qualifier,United States,False
1997-09-07,2.0,0.4,1,0,World Cup qualifier,Jamaica,False
1997-09-07,1.8,0.2,4,1,World Cup qualifier,Scotland,False
1997-09-07,0.6,1.0,1,3,World Cup qualifier,Luxembourg,False
1997-09-08,0.8,0.8,1,3,South Asian Championship,Nepal,False
1997-09-09,1.4,0.6,2,2,South Asian Championship,Nepal,True
1997-09-10,0.8,1.0,2,1,South Asian Championship,Nepal,True
1997-09-10,2.0,0.4,2,1,World Cup qualifier,Peru,False
1997-09-10,3.2,1.4,1,2,World Cup qualifier,Chile,False
1997-09-10,3.6,0.8,4,2,Friendly,Brazil,False
1997-09-10,1.8,0.6,2,1,World Cup qualifier,Paraguay,False
1997-09-10,2.2,0.0,1,0,World Cup qualifier,Colombia,False
1997-09-10,2.4,0.2,4,0,World Cup qualifier,England,False
1997-09-10,1.0,0.2,1,0,World Cup qualifier,Switzerland,True
1997-09-10,0.8,1.6,0,1,World Cup qualifier,Belarus,False
1997-09-10,1.8,0.2,3,1,World Cup qualifier,Hungary,False
1997-09-10,3.2,1.0,5,0,World Cup qualifier,Norway,False
1997-09-10,2.2,0.4,4,0,World Cup qualifier,Germany,False
1997-09-10,1.4,1.0,1,0,World Cup qualifier,Sweden,False
1997-09-10,2.2,1.0,0,0,World Cup qualifier,Georgia,False
1997-09-10,2.0,1.2,1,0,World Cup qualifier,Bulgaria,False
1997-09-10,2.4,1.6,3,1,World Cup qualifier,Denmark,False
1997-09-10,3.6,1.0,4,0,World Cup qualifier,Romania,False
1997-09-10,1.2,1.6,1,2,World Cup qualifier,Lithuania,False
1997-09-10,0.2,1.2,0,5,World Cup qualifier,San Marino,False
1997-09-10,2.0,1.0,1,1,World Cup qualifier,Slovakia,False
1997-09-10,1.6,1.0,1,0,World Cup qualifier,Bosnia and Herzegovina,False
1997-09-11,1.6,0.6,2,0,South Asian Championship,Nepal,True
1997-09-12,2.0,2.0,2,1,World Cup qualifier,South Korea,False
1997-09-12,2.6,1.8,4,0,World Cup qualifier,United Arab Emirates,False
1997-09-13,2.0,1.4,2,4,World Cup qualifier,China,False
1997-09-13,2.6,0.8,5,1,South Asian Championship,Nepal,True
1997-09-13,1.0,1.0,1,0,South Asian Championship,Nepal,True
1997-09-14,2.6,0.8,3,1,Friendly,Indonesia,False
1997-09-14,3.6,1.4,2,1,World Cup qualifier,Saudi Arabia,False
1997-09-14,1.4,0.6,4,1,World Cup qualifier,El Salvador,False
1997-09-14,1.6,0.2,1,0,World Cup qualifier,Jamaica,False
1997-09-19,2.4,0.6,0,0,World Cup qualifier,United Arab Emirates,False
1997-09-19,4.4,0.4,1,1,World Cup qualifier,Iran,False
1997-09-19,1.6,1.6,0,2,World Cup qualifier,Qatar,False
1997-09-20,1.4,0.8,2,1,Friendly tournament,Libya,False
1997-09-20,1.6,2.0,1,1,World Cup qualifier,Kazakhstan,False
1997-09-21,3.4,0.4,5,0,Friendly,Indonesia,False
1997-09-21,2.0,0.0,1,0,Friendly tournament,Libya,True
1997-09-23,0.8,0.2,0,0,Friendly tournament,Libya,True
1997-09-23,1.4,0.2,3,1,Friendly tournament,Libya,False
1997-09-24,2.0,0.4,1,0,Friendly,United States,True
1997-09-24,1.4,0.4,2,0,Friendly,Poland,False
1997-09-24,1.6,2.4,1,2,World Cup qualifier,Slovakia,False
1997-09-24,1.0,1.2,0,1,World Cup qualifier,Moldova,False
1997-09-24,0.8,1.0,0,1,World Cup qualifier,Malta,False
1997-09-25,1.6,0.4,1,1,Friendly tournament,Libya,False
1997-09-25,3.8,0.6,5,1,Friendly,Saudi Arabia,False
1997-09-25,0.8,0.4,1,1,Friendly tournament,Libya,True
1997-09-26,1.2,1.8,1,1,World Cup qualifier,Qatar,False
1997-09-26,1.8,1.6,1,1,World Cup qualifier,Kuwait,False
1997-09-27,3.6,1.4,2,3,World Cup qualifier,Uzbekistan,False
1997-09-27,1.2,1.4,0,0,Friendly tournament,Tanzania,False
1997-09-28,2.2,2.0,1,2,World Cup qualifier,Japan,False
1997-09-28,1.2,0.6,1,0,Friendly tournament,Tanzania,True
1997-09-29,1.2,1.0,3,2,Friendly tournament,Tanzania,False
1997-09-30,1.8,0.4,1,0,Friendly tournament,Tanzania,True
1997-10-01,2.0,3.2,0,3,Friendly,Tunisia,False
1997-10-01,1.2,1.2,0,1,Friendly tournament,Tanzania,False
1997-10-03,2.0,0.4,1,0,World Cup qualifier,China,False
1997-10-03,3.6,1.0,3,0,World Cup qualifier,Iran,False
1997-10-03,3.4,0.8,8,1,Friendly,Kuwait,False
1997-10-03,1.2,1.0,0,0,Friendly tournament,Tanzania,True
1997-10-03,0.8,2.2,1,1,World Cup qualifier,United States,False
1997-10-04,1.6,0.6,1,1,World Cup qualifier,Kazakhstan,False
1997-10-04,2.4,1.4,3,0,World Cup qualifier,South Korea,False
1997-10-04,1.0,0.4,0,1,Friendly,Tanzania,False
1997-10-04,1.2,0.6,0,2,CONCACAF Champ qual,Saint Kitts and Nevis,False
1997-10-05,2.8,1.2,5,2,Southeast Asian Games,Indonesia,False
1997-10-05,0.8,0.2,1,0,Southeast Asian Games,Indonesia,True
1997-10-05,2.0,0.8,2,1,Southeast Asian Games,Indonesia,True
1997-10-05,1.8,0.0,4,0,Southeast Asian Games,Indonesia,True
1997-10-05,3.6,0.4,5,0,World Cup qualifier,Mexico,False
1997-10-07,1.6,0.0,4,0,Southeast Asian Games,Indonesia,True
1997-10-07,3.2,0.6,2,2,Southeast Asian Games,Indonesia,False
1997-10-07,3.6,0.6,2,2,Southeast Asian Games,Indonesia,True
1997-10-07,2.8,0.0,6,0,Southeast Asian Games,Indonesia,True
1997-10-07,0.6,1.6,0,3,World Cup qualifier,Moldova,False
1997-10-08,2.6,0.6,0,0,Friendly,Norway,False
1997-10-09,1.8,0.2,4,1,Southeast Asian Games,Indonesia,True
1997-10-09,3.8,0.2,4,0,Southeast Asian Games,Indonesia,False
1997-10-09,4.2,0.2,6,1,Southeast Asian Games,Indonesia,True
1997-10-09,1.2,0.2,2,1,Southeast Asian Games,Indonesia,True
1997-10-09,3.4,1.2,2,0,Friendly,Brazil,False
1997-10-10,3.2,1.4,1,2,World Cup qualifier,Kuwait,False
1997-10-10,2.4,0.2,3,0,Friendly,United Arab Emirates,False
1997-10-11,3.4,0.8,1,1,World Cup qualifier,Uzbekistan,False
1997-10-11,1.8,1.8,1,1,World Cup qualifier,Kazakhstan,False
1997-10-11,3.4,1.0,1,0,World Cup qualifier,Saudi Arabia,False
1997-10-11,1.2,0.6,2,1,Friendly,France,False
1997-10-11,2.0,0.6,2,0,World Cup qualifier,Scotland,False
1997-10-11,1.8,1.0,0,0,World Cup qualifier,Italy,False
1997-10-11,2.2,2.6,3,2,World Cup qualifier,Belgium,False
1997-10-11,1.2,0.2,1,0,World Cup qualifier,Portugal,False
1997-10-11,1.8,0.2,4,0,World Cup qualifier,Austria,False
1997-10-11,1.4,1.6,1,1,World Cup qualifier,Finland,False
1997-10-11,1.6,0.2,5,0,World Cup qualifier,Switzerland,False
1997-10-11,3.2,1.2,0,0,World Cup qualifier,Netherlands,False
1997-10-11,2.8,1.0,4,3,World Cup qualifier,Germany,False
1997-10-11,1.4,0.4,1,0,World Cup qualifier,Sweden,False
1997-10-11,1.2,0.0,2,0,World Cup qualifier,Cyprus,False
1997-10-11,2.2,2.2,4,2,World Cup qualifier,Russia,False
1997-10-11,1.0,0.8,0,0,World Cup qualifier,Greece,False
1997-10-11,2.4,1.2,3,0,World Cup qualifier,Georgia,False
1997-10-11,2.8,1.0,3,1,World Cup qualifier,Spain,False
1997-10-11,1.8,3.4,1,1,World Cup qualifier,Ireland,False
1997-10-11,1.0,0.4,1,2,World Cup qualifier,Macedonia,False
1997-10-11,0.8,1.0,0,2,World Cup qualifier,Armenia,False
1997-10-11,2.0,0.6,3,0,World Cup qualifier,Czechia,False
1997-10-11,0.8,2.0,1,3,World Cup qualifier,Slovenia,False
1997-10-11,1.4,0.4,4,0,World Cup qualifier,Iceland,False
1997-10-11,0.6,1.6,0,5,World Cup qualifier,Malta,False
1997-10-12,3.6,0.2,2,0,Southeast Asian Games,Indonesia,False
1997-10-12,1.2,1.2,2,1,Southeast Asian Games,Indonesia,True
1997-10-12,0.8,0.2,1,0,Southeast Asian Games,Indonesia,True
1997-10-12,3.0,0.2,4,0,Southeast Asian Games,Indonesia,True
1997-10-12,0.6,1.4,2,2,World Cup qualifier,Canada,False
1997-10-12,1.0,0.2,0,0,World Cup qualifier,Argentina,False
1997-10-12,3.4,0.6,4,0,World Cup qualifier,Chile,False
1997-10-12,1.6,0.0,1,0,World Cup qualifier,Paraguay,False
1997-10-12,1.6,0.6,1,0,World Cup qualifier,Ecuador,False
1997-10-14,1.2,0.2,3,0,Southeast Asian Games,Indonesia,True
1997-10-14,1.8,0.8,3,1,Southeast Asian Games,Indonesia,True
1997-10-14,0.8,0.8,0,0,Southeast Asian Games,Indonesia,True
1997-10-14,1.4,0.2,1,0,Southeast Asian Games,Indonesia,True
1997-10-16,3.0,0.8,2,1,Southeast Asian Games,Indonesia,False
1997-10-16,2.8,0.8,2,1,Southeast Asian Games,Indonesia,True
1997-10-17,3.8,1.4,4,1,World Cup qualifier,Iran,False
1997-10-17,3.2,0.6,2,1,World Cup qualifier,Kuwait,False
1997-10-18,2.2,0.8,1,1,Southeast Asian Games,Indonesia,False
1997-10-18,2.4,2.2,1,5,World Cup qualifier,Uzbekistan,False
1997-10-18,1.2,0.8,1,0,Southeast Asian Games,Indonesia,True
1997-10-18,1.8,1.0,3,0,World Cup qualifier,Kazakhstan,False
1997-10-18,2.0,1.2,0,1,Friendly,Haiti,False
1997-10-19,3.8,1.0,2,1,Friendly tournament,Haiti,True
1997-10-20,2.2,1.0,2,2,Friendly tournament,Haiti,False
1997-10-22,1.8,1.2,1,1,Friendly tournament,Haiti,True
1997-10-23,1.6,0.6,3,0,Friendly tournament,Haiti,False
1997-10-24,3.0,1.4,1,0,World Cup qualifier,Saudi Arabia,False
1997-10-24,2.4,1.0,0,1,World Cup qualifier,Kuwait,False
1997-10-24,1.0,1.6,1,3,Friendly,Saint Lucia,False
1997-10-25,2.6,1.4,4,0,World Cup qualifier,Uzbekistan,False
1997-10-26,1.8,1.2,1,1,World Cup qualifier,Japan,False
1997-10-26,0.6,2.0,0,3,Friendly,Antigua and Barbuda,False
1997-10-29,1.0,1.8,1,1,Friendly,Saint Kitts and Nevis,False
1997-10-29,1.8,3.0,1,7,World Cup qualifier,Hungary,False
1997-10-29,1.4,1.4,1,1,World Cup qualifier,Ireland,False
1997-10-29,2.0,1.2,1,1,World Cup qualifier,Russia,False
1997-10-29,2.0,0.6,2,0,World Cup qualifier,Croatia,False
1997-10-30,0.6,0.8,2,1,Friendly,Lesotho,False
1997-10-31,2.4,1.0,2,3,World Cup qualifier,China,False
1997-10-31,2.0,1.4,0,0,World Cup qualifier,Iran,False
1997-11-01,1.6,1.0,0,2,World Cup qualifier,South Korea,False
1997-11-02,2.0,1.8,0,0,World Cup qualifier,United Arab Emirates,False
1997-11-02,0.6,0.8,0,1,Friendly,Swaziland,False
1997-11-02,2.2,1.2,0,0,Friendly,Ivory Coast,False
1997-11-02,2.8,0.8,0,0,World Cup qualifier,Mexico,False
1997-11-05,2.2,0.8,2,1,Friendly,Tunisia,False
1997-11-06,2.0,1.0,1,1,World Cup qualifier,Saudi Arabia,False
1997-11-06,0.8,0.6,2,0,Leeward Islands Champ,Antigua and Barbuda,False
1997-11-07,1.4,1.2,2,0,World Cup qualifier,Qatar,False
1997-11-07,3.0,0.4,4,1,Friendly,Chile,False
1997-11-08,2.6,0.2,5,1,World Cup qualifier,Japan,False
1997-11-08,3.6666666666666665,1.6,1,3,Leeward Islands Champ,British Virgin Islands,False
1997-11-09,1.6,2.4,1,3,World Cup qualifier,United Arab Emirates,False
1997-11-09,0.6,1.2,0,3,World Cup qualifier,Canada,False
1997-11-09,2.2,0.8,3,3,World Cup qualifier,Mexico,False
1997-11-09,1.4,2.0,2,2,World Cup qualifier,El Salvador,False
1997-11-11,3.6,1.6,3,0,Friendly,Brazil,False
1997-11-12,1.8,1.2,1,0,World Cup qualifier,China,False
1997-11-12,1.0,0.6,0,1,World Cup qualifier,Qatar,False
1997-11-12,1.4,1.2,2,1,Friendly,France,False
1997-11-13,1.6,0.6,3,1,Friendly,Mali,False
1997-11-15,2.8,0.4,3,0,Friendly,Germany,False
1997-11-15,2.4,0.8,2,0,Friendly,England,False
1997-11-15,2.2,0.4,3,0,Friendly,Mali,False
1997-11-15,1.6,0.4,5,1,Leeward Islands Champ,Saint Kitts and Nevis,True
1997-11-15,2.2,1.0,5,0,World Cup qualifier,Yugoslavia,False
1997-11-15,2.6,1.8,2,1,World Cup qualifier,Belgium,False
1997-11-15,1.8,1.0,1,0,World Cup qualifier,Italy,False
1997-11-15,1.0,1.8,1,1,World Cup qualifier,Ukraine,False
1997-11-16,3.2,1.4,3,2,World Cup qualifier,Malaysia,True
1997-11-16,1.6,0.8,4,2,World Cup qualifier,United States,False
1997-11-16,1.6,0.4,3,1,World Cup qualifier,Costa Rica,False
1997-11-16,1.4,1.0,0,0,World Cup qualifier,Jamaica,False
1997-11-16,2.0,1.4,2,0,Leeward Islands Champ,Saint Kitts,False
1997-11-16,2.4,1.4,5,3,World Cup qualifier,Uruguay,False
1997-11-16,1.2,0.6,1,1,World Cup qualifier,Argentina,False
1997-11-16,2.8,0.4,3,0,World Cup qualifier,Chile,False
1997-11-16,1.8,0.6,1,0,World Cup qualifier,Peru,False
1997-11-19,1.0,1.2,1,2,Friendly,Senegal,False
1997-11-19,2.2,2.8,1,1,Friendly,Spain,False
1997-11-22,1.8,2.2,1,1,World Cup qualifier,Iran,False
1997-11-23,1.4,1.8,0,0,Friendly,Trinidad and Tobago,False
1997-11-26,2.0,0.0,3,0,Friendly,Morocco,False
1997-11-27,0.4,0.6,0,1,Friendly,Philippines,False
1997-11-28,2.0,0.4,3,1,Amilcar Cabral Cup,The Gambia,True
1997-11-28,0.2,0.6,1,1,Amilcar Cabral Cup,The Gambia,True
1997-11-29,3.4,1.0,2,2,World Cup qualifier,Australia,False
1997-11-29,1.2,0.4,2,1,Amilcar Cabral Cup,The Gambia,True
1997-11-29,1.2,1.2,0,0,Amilcar Cabral Cup,The Gambia,True
1997-11-30,1.8,0.6,2,1,Amilcar Cabral Cup,The Gambia,True
1997-11-30,1.2,0.4,2,0,Amilcar Cabral Cup,The Gambia,True
1997-12-01,1.6,0.4,3,0,Amilcar Cabral Cup,The Gambia,True
1997-12-01,3.2,0.6,6,1,Amilcar Cabral Cup,The Gambia,True
1997-12-02,1.6,0.4,0,0,Amilcar Cabral Cup,The Gambia,True
1997-12-02,1.0,0.8,2,2,Amilcar Cabral Cup,The Gambia,True
1997-12-03,4.0,0.6,3,2,Friendly,Egypt,False
1997-12-03,3.2,0.6,1,1,Amilcar Cabral Cup,The Gambia,True
1997-12-03,1.8,0.6,2,0,Amilcar Cabral Cup,The Gambia,True
1997-12-05,1.6,1.2,1,2,Amilcar Cabral Cup,The Gambia,True
1997-12-05,1.6,0.8,2,1,Amilcar Cabral Cup,The Gambia,True
1997-12-07,1.6,1.0,0,0,Friendly,Saudi Arabia,False
1997-12-07,1.4,2.2,1,2,Friendly,South Africa,False
1997-12-07,1.6,0.8,2,2,Amilcar Cabral Cup,The Gambia,True
1997-12-07,2.8,0.2,1,0,Amilcar Cabral Cup,The Gambia,True
1997-12-12,3.0,1.0,3,1,Confederations Cup,Saudi Arabia,True
1997-12-12,0.6,2.6,0,3,Confederations Cup,Saudi Arabia,False
1997-12-12,0.8,2.2,1,1,Friendly,Swaziland,False
1997-12-13,2.2,0.8,2,0,Confederations Cup,Saudi Arabia,True
1997-12-13,2.0,0.8,2,2,Confederations Cup,Saudi Arabia,True
1997-12-13,1.6,0.8,2,0,Friendly,Zambia,False
1997-12-14,1.8,2.0,0,0,Confederations Cup,Saudi Arabia,True
1997-12-14,0.4,1.8,0,5,Confederations Cup,Saudi Arabia,False
1997-12-15,1.0,0.8,1,0,Confederations Cup,Saudi Arabia,True
1997-12-15,1.8,0.6,2,0,Friendly,Zambia,False
1997-12-15,2.4,1.0,2,1,Confederations Cup,Saudi Arabia,True
1997-12-16,0.4,2.0,1,0,Confederations Cup,Saudi Arabia,False
1997-12-16,3.8,2.0,3,2,Confederations Cup,Saudi Arabia,True
1997-12-17,2.8,0.4,6,1,Confederations Cup,Saudi Arabia,True
1997-12-17,2.8,1.2,4,3,Confederations Cup,Saudi Arabia,True
1997-12-17,1.4,0.4,0,0,Friendly,Zambia,False
1997-12-17,4.2,1.2,3,0,Friendly,Martinique,False
1997-12-18,5.0,0.4,7,2,Friendly,Egypt,False
1997-12-18,0.6,0.0,0,0,Friendly,Lesotho,False
1997-12-18,3.4,1.4,3,2,Friendly,Martinique,False
1997-12-19,1.6,0.2,1,0,Confederations Cup,Saudi Arabia,True
1997-12-19,2.8,1.0,2,0,Confederations Cup,Saudi Arabia,True
1997-12-20,4.8,0.8,1,2,Friendly,Egypt,False
1997-12-21,3.2,1.4,6,0,Confederations Cup,Saudi Arabia,True
1997-12-21,1.8,1.4,1,1,Friendly,Mozambique,False
1997-12-21,2.8,0.2,1,0,Confederations Cup,Saudi Arabia,True
1997-12-22,3.6,0.6,2,0,Friendly,Egypt,False
1997-12-22,1.6,0.6,1,0,Friendly,Egypt,True
1997-12-24,2.8,1.0,1,2,Friendly,Egypt,False
1997-12-24,2.0,0.6,3,1,Friendly,Egypt,True
1997-12-27,1.4,0.6,2,0,Friendly,Burkina Faso,False
1997-12-28,0.6,0.0,0,0,Friendly,Lesotho,False
1997-12-31,1.2,1.2,0,0,Friendly,Jordan,False
1997-12-31,5.0,0.4,0,0,Friendly,Syria,False
1998-01-03,1.6,0.6,1,0,Friendly,Malawi,False
1998-01-04,1.2,1.0,0,2,Friendly,Malawi,False
1998-01-04,1.4,0.6,1,0,Friendly,Guinea,False
1998-01-04,1.6,1.4,1,0,Friendly,Burkina Faso,False
1998-01-04,0.8,1.4,0,1,Friendly,Barbados,False
1998-01-07,2.2,1.4,4,2,Friendly,Burkina Faso,False
1998-01-07,1.4,1.2,0,0,Friendly,Trinidad and Tobago,False
1998-01-10,0.6,1.0,0,1,COSAFA Cup,Malawi,False
1998-01-10,0.8,0.0,0,0,Friendly,Swaziland,False
1998-01-11,1.8,1.2,1,2,Friendly,Togo,False
1998-01-11,1.8,1.0,0,0,Friendly,Burkina Faso,False
1998-01-12,0.4,0.0,0,0,Friendly,Lesotho,False
1998-01-14,1.4,1.0,0,0,Friendly,Ghana,False
1998-01-14,2.2,0.8,2,1,Friendly,Morocco,False
1998-01-16,1.0,0.8,0,2,Friendly,The Gambia,True
1998-01-18,0.4,1.2,0,2,COSAFA Cup,Lesotho,False
1998-01-19,1.6,1.0,3,1,Friendly,Ghana,False
1998-01-21,1.6,1.2,1,4,Friendly,Costa Rica,False
1998-01-21,1.8,0.8,2,0,Friendly,El Salvador,False
1998-01-21,2.0,1.4,1,4,Friendly,Turkey,False
1998-01-23,1.4,0.8,3,1,Friendly,Guatemala,False
1998-01-24,2.0,1.4,3,2,COSAFA Cup,Namibia,False
1998-01-24,1.4,1.0,1,0,Friendly,United States,False
1998-01-25,3.0,1.0,1,1,King's Cup,Thailand,False
1998-01-25,0.6,1.4,1,2,COSAFA Cup,Botswana,False
1998-01-27,2.0,1.0,2,0,King's Cup,Thailand,True
1998-01-27,1.2,0.6,1,2,Friendly,Liberia,False
1998-01-28,1.8,0.8,1,0,Friendly tournament,Hong Kong,True
1998-01-28,1.6,3.4,0,3,Friendly,Tunisia,False
1998-01-28,1.8,0.8,1,0,Friendly,Cameroon,False
1998-01-28,1.8,0.8,4,0,Friendly,Costa Rica,False
1998-01-28,1.4,1.2,1,0,Friendly,France,False
1998-01-28,2.0,0.6,3,0,Friendly,Italy,False
